dataset,config,epsilon,split,target,fingerprint,binning,n_bins,structure,cliques,edges,access,arm,auc,tpr_at_fpr_0.01,n_tree,edge_mae_vs_target,tree_recall,aux_set,gl_recall
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,tree,0.5761337536816697,0.0173510699826489,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,all_cc,0.5468783118311564,0.0323886639676113,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,star_cc,0.7535636556932571,0.0248698669751301,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,1way_cc,0.7686901780908474,0.0332562174667437,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,gl_cc,0.7388182550640718,0.0240023134759976,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,shadow,recovered,black-box,tree_cc,0.5205651968961978,0.0213996529786003,745,0.0344933272686464,0.7175,reference set (labels predicted from the release),0.898
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,all,0.6331489016003771,0.0141700404858299,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,star,0.6331489016003771,0.0141700404858299,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,1way,0.7679439817863913,0.0480046269519953,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,gl,0.6103969349786204,0.0130133024869866,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,all_cc,0.7047265785629034,0.0176402544823597,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,star_cc,0.7047265785629034,0.0176402544823597,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,1way_cc,0.8448366358314638,0.0795257374204742,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,public,known,white-box,gl_cc,0.6673609323441997,0.0170618854829381,0,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,all,0.8402966063446746,0.0948525159051474,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,star,0.786404651022844,0.0289184499710815,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,1way,0.9870375137488008,0.7813765182186235,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,gl,0.7693628245803481,0.026604973973395,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,tree,0.8646332371613784,0.6920185078079815,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,all_cc,0.9215280308374316,0.1573163678426836,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,star_cc,0.8910426354904601,0.0471370734528629,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,1way_cc,0.9886328760986504,0.7909196067090803,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,gl_cc,0.8745290304462803,0.0439560439560439,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,known,white-box,tree_cc,0.8616090024973505,0.4543088490456911,400,0.0,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,all,0.6217172544522712,0.0297860034702139,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,star,0.7022987660346954,0.0237131289762868,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,1way,0.7978683926356577,0.0795257374204742,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,gl,0.6898688473072411,0.0216888374783111,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,tree,0.5889320901185824,0.0173510699826489,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,all_cc,0.5508523420601303,0.0373048004626952,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,star_cc,0.8047175519947045,0.0335454019664546,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,1way_cc,0.7982886295329251,0.0803932909196067,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,gl_cc,0.7896936650207109,0.0315211104684788,400,0.0344933272686464,,,
COMBINED,dp_quantile32/k500_l400,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,dp_quantile,32,forest,true,recovered,white-box,tree_cc,0.5234854588672659,0.0225563909774436,400,0.0344933272686464,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,all,0.6130778710540452,0.087256027554535,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,star,0.6130778710540452,0.087256027554535,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,1way,0.9637609412359516,0.4822043628013777,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,gl,0.5618449741412906,0.0574052812858783,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,all_cc,0.7083337722116306,0.0574052812858783,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,star_cc,0.7083337722116306,0.0574052812858783,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,1way_cc,0.9643033948114051,0.4397244546498278,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,aux,black-box,gl_cc,0.626412749238985,0.0309988518943742,0,0.0323254136217315,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,all,0.6077428664721558,0.0734787600459242,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,star,0.6077428664721558,0.0734787600459242,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,1way,0.9531804632448204,0.4580941446613088,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,gl,0.557937201782197,0.0505166475315729,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,all_cc,0.6981008858319553,0.0390355912743972,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,star_cc,0.6981008858319553,0.0390355912743972,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,1way_cc,0.9548868220646942,0.4833524684270953,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,public,recovered,black-box,gl_cc,0.616553787168603,0.0137772675086107,0,0.0321967257605799,,,
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,all,0.9622810436174808,0.6854190585533869,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,star,0.9633501511496856,0.7210103329506314,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,1way,0.9510843804969508,0.1526980482204362,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,gl,0.8617586028923836,0.4144661308840413,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,tree,0.606068106889687,0.0608495981630309,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,all_cc,0.9867809856855456,0.78300803673938,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,star_cc,0.9889718661456304,0.7876004592422503,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,1way_cc,0.954813090510749,0.1595866819747416,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,gl_cc,0.954965820158207,0.5200918484500574,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,aux,black-box,tree_cc,0.6063103677097925,0.0608495981630309,20,0.0323254136217315,0.65,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,all,0.9537597825972466,0.5866819747416763,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,star,0.9540652418921624,0.5143513203214696,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,1way,0.9433952327283835,0.2973593570608496,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,gl,0.8401605241260177,0.1354764638346728,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,tree,0.6143734397876531,0.0275545350172215,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,all_cc,0.9815302457367364,0.695752009184845,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,star_cc,0.983473598837148,0.5981630309988519,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,1way_cc,0.9473872697205574,0.2445464982778415,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,gl_cc,0.947608464382393,0.2973593570608496,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,recovered,recovered,black-box,tree_cc,0.6149474926005118,0.0241102181400688,20,0.0321967257605799,0.4,,1.0
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,all,0.9461180336847872,0.653272101033295,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,star,0.9500626718208536,0.703788748564868,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,1way,0.9493253562814018,0.2330654420206659,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,gl,0.8150022646120141,0.3203214695752009,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,tree,0.5379401510443549,0.0332950631458094,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,all_cc,0.982393958225808,0.7807118254879449,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,star_cc,0.9858382751029608,0.7336394948335246,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,1way_cc,0.9537545160576792,0.2652123995407577,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,gl_cc,0.9375915061249854,0.5350172215843858,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,aux,black-box,tree_cc,0.5397571071951464,0.0309988518943742,20,0.0323254136217315,0.3,,0.945
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,all,0.7707369995470776,0.1905855338691159,20,0.0321967257605799,0.3,,0.935
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,star,0.9344684481614512,0.4339839265212399,20,0.0321967257605799,0.3,,0.935
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,1way,0.9430950399730352,0.2376578645235361,20,0.0321967257605799,0.3,,0.935
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,gl,0.7818757307323649,0.2135476463834672,20,0.0321967257605799,0.3,,0.935
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,tree,0.5470038656400426,0.0332950631458094,20,0.0321967257605799,0.3,,0.935
BRCA,dp_quantile16/k200_l20,1000.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",1e0ba4c8531036ea,dp_quantile,16,forest,aux,recovered,black-box,all_cc,0.785004055235467,0.2411021814006888,20,0.0321967257605799,0.3,,0.935
