run_id,timestamp,dataset,experiment,attack,variant,generator,split,auc,aupr,tpr_at_fpr_0.01,tpr_at_fpr_0.1,precision_at_5pct,n,n_members,tag,notes
BRCA__mamamia_arm__pgm@epsilon=1__s5__8681eceb,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=1,5,0.5447881875449203,0.8260207565713348,0.03211009174311927,0.11123853211009174,0.8545454545454545,1089,872,ratio_1_way_only,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__6e36805e,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=1,5,0.5465638608210375,0.8333303129565575,0.05045871559633028,0.14220183486238533,0.9272727272727272,1089,872,log,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__c1e58f35,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=1,5,0.5441434490339492,0.8260741344294543,0.02981651376146789,0.125,0.8545454545454545,1089,872,log_1_way_only,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__9098cc38,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=1,5,0.5451316957679787,0.8322091336327532,0.05389908256880734,0.14678899082568808,0.9272727272727272,1089,872,log_2_way_only,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__866d5572,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=1,5,0.5461886441466199,0.8329035245650074,0.05389908256880734,0.1353211009174312,0.9272727272727272,1089,872,log_inverse_variance,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__38137f8b,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=1,5,0.5941106836342114,0.855809127574165,0.05619266055045872,0.20642201834862386,0.9272727272727272,1089,872,log_class_centred,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__2fae335c,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=1,5,0.5535661438295354,0.8269323190994978,0.01261467889908257,0.14908256880733944,0.8363636363636363,1089,872,log_1_way_only_class_centred,epsilon=1
BRCA__mamamia_arm__pgm@epsilon=1__s5__55c7484c,2026-09-21T20:36:00+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=1,5,0.5930008878366381,0.8547447261154048,0.045871559633027525,0.18807339449541285,0.9454545454545454,1089,872,log_2_way_only_class_centred,epsilon=1
BRCA__mahalamia__pgm@epsilon=3__s2__2e668480,2026-09-21T20:37:08+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=3,2,0.5035549142080704,0.7936223863020168,0.002296211251435132,0.07921928817451206,0.7454545454545455,1089,871,aux,epsilon=3
BRCA__mamamia__pgm@epsilon=3__s2__c4197d2d,2026-09-21T20:37:08+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=3,2,0.5678488292482542,0.8174290719102306,0.003444316877152698,0.11021814006888633,0.8,1089,871,k4_1w_2w,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__ee599061,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=3,2,0.5678856950252267,0.8174387157631405,0.003444316877152698,0.11021814006888633,0.8,1089,871,ratio_shipped,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__5bdf0714,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=3,2,0.6035612340555514,0.8508649625492316,0.016073478760045924,0.16991963260619977,0.8909090909090909,1089,871,ratio_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__f730f8a1,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=3,2,0.5535133085454871,0.8233062348504485,0.008036739380022962,0.12399540757749714,0.8363636363636363,1089,871,log,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__1de0f941,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=3,2,0.5999641875309409,0.8495371209071099,0.01951779563719862,0.1756601607347876,0.8727272727272727,1089,871,log_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__dca8dd5f,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=3,2,0.5441968000505588,0.8176589981055056,0.006888633754305396,0.1113662456946039,0.8363636363636363,1089,871,log_2_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__878e909f,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=3,2,0.5497582658338512,0.8213455350369351,0.008036739380022962,0.12284730195177956,0.8181818181818182,1089,871,log_inverse_variance,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__1a268f77,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=3,2,0.6442610518332824,0.8647943306716199,0.01951779563719862,0.18714121699196326,0.9090909090909091,1089,871,log_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__2cf786e9,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=3,2,0.6181811478949641,0.8630704940569902,0.03329506314580941,0.2158438576349024,0.9454545454545454,1089,871,log_1_way_only_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s2__fffa7f33,2026-09-21T20:37:09+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=3,2,0.634449488619008,0.8587678739065522,0.013777267508610792,0.182548794489093,0.8545454545454545,1089,871,log_2_way_only_class_centred,epsilon=3
BRCA__mahalamia__pgm@epsilon=3__s1__2e668480,2026-09-21T20:38:22+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=3,1,0.5157838190838328,0.8181148373655917,0.029850746268656716,0.1285878300803674,0.8545454545454545,1089,871,aux,epsilon=3
BRCA__mamamia__pgm@epsilon=3__s1__c4197d2d,2026-09-21T20:38:23+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=3,1,0.5538082347612678,0.8198440096245323,0.018369690011481057,0.09758897818599312,0.8363636363636363,1089,871,k4_1w_2w,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__ee599061,2026-09-21T20:38:23+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=3,1,0.5538082347612678,0.8198432408965135,0.018369690011481057,0.09758897818599312,0.8363636363636363,1089,871,ratio_shipped,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__5bdf0714,2026-09-21T20:38:23+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=3,1,0.5651839602270933,0.8468722680321309,0.04247990815154994,0.18828932261768083,0.9454545454545454,1089,871,ratio_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__f730f8a1,2026-09-21T20:38:23+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=3,1,0.5602650122710372,0.8347662826255209,0.016073478760045924,0.19173363949483352,0.8181818181818182,1089,871,log,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__1de0f941,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=3,1,0.5644782439250466,0.8449394236622589,0.03559127439724455,0.17336394948335246,0.9454545454545454,1089,871,log_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__dca8dd5f,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=3,1,0.5585639199907309,0.8321265559051703,0.018369690011481057,0.16303099885189437,0.8363636363636363,1089,871,log_2_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__878e909f,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=3,1,0.5600332845300666,0.8334860531877668,0.016073478760045924,0.18140068886337543,0.8181818181818182,1089,871,log_inverse_variance,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__1a268f77,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=3,1,0.6386416541147474,0.8685797885448442,0.06544202066590127,0.2525832376578645,0.9636363636363636,1089,871,log_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__2cf786e9,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=3,1,0.5797301425125607,0.8498399260645457,0.05625717566016074,0.19517795637198623,0.9454545454545454,1089,871,log_1_way_only_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s1__fffa7f33,2026-09-21T20:38:24+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=3,1,0.6314844268424988,0.8640973075075571,0.05166475315729047,0.20321469575200918,0.9272727272727272,1089,871,log_2_way_only_class_centred,epsilon=3
BRCA__mahalamia__pgm@epsilon=3__s3__2e668480,2026-09-21T20:41:42+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=3,3,0.49590263221647585,0.788400510846301,0.01722158438576349,0.06659012629161883,0.7454545454545455,1089,871,aux,epsilon=3
BRCA__mamamia__pgm@epsilon=3__s3__c4197d2d,2026-09-21T20:41:43+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=3,3,0.5560781133148653,0.8246152507022686,0.024110218140068886,0.1044776119402985,0.8545454545454545,1089,871,k4_1w_2w,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__ee599061,2026-09-21T20:41:43+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=3,3,0.5561044460127029,0.8246275801735075,0.024110218140068886,0.1044776119402985,0.8545454545454545,1089,871,ratio_shipped,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__5bdf0714,2026-09-21T20:41:43+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=3,3,0.5944869863807287,0.8485264912972208,0.011481056257175661,0.17336394948335246,0.8909090909090909,1089,871,ratio_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__f730f8a1,2026-09-21T20:41:43+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=3,3,0.5872138952379948,0.8530614203027014,0.03788748564867968,0.19862227324913892,0.9454545454545454,1089,871,log,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__1de0f941,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=3,3,0.5964619387185456,0.8494274127969685,0.01722158438576349,0.16647531572904709,0.8909090909090909,1089,871,log_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__dca8dd5f,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=3,3,0.5829953970444179,0.8512023033868762,0.02640642939150402,0.22502870264064295,0.9090909090909091,1089,871,log_2_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__878e909f,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=3,3,0.585660266065579,0.8523415991638651,0.02870264064293915,0.22502870264064295,0.9090909090909091,1089,871,log_inverse_variance,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__1a268f77,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=3,3,0.6488798070339903,0.8779537363185131,0.09873708381171067,0.2261768082663605,0.9636363636363636,1089,871,log_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__2cf786e9,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=3,3,0.6043775476885157,0.8537256187443037,0.010332950631458095,0.2227324913892078,0.9090909090909091,1089,871,log_1_way_only_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s3__fffa7f33,2026-09-21T20:41:44+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=3,3,0.6415909162725539,0.8741139956232347,0.07577497129735936,0.21354764638346727,0.9636363636363636,1089,871,log_2_way_only_class_centred,epsilon=3
BRCA__mahalamia__pgm@epsilon=3__s4__2e668480,2026-09-21T20:41:48+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=3,4,0.508057805538293,0.7989910630142704,0.002296211251435132,0.1182548794489093,0.8,1089,871,aux,epsilon=3
BRCA__mamamia__pgm@epsilon=3__s4__c4197d2d,2026-09-21T20:41:48+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=3,4,0.5580109333361422,0.8213470790600983,0.018369690011481057,0.09988518943742825,0.8181818181818182,1089,871,k4_1w_2w,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__ee599061,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=3,4,0.5581004645087898,0.82137091604916,0.018369690011481057,0.09988518943742825,0.8181818181818182,1089,871,ratio_shipped,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__5bdf0714,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=3,4,0.5496450352331497,0.8329642362789653,0.03788748564867968,0.1584385763490241,0.9090909090909091,1089,871,ratio_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__f730f8a1,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=3,4,0.5439018738347781,0.8255786284174186,0.027554535017221583,0.13892078071182548,0.8727272727272727,1089,871,log,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__1de0f941,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=3,4,0.5452869737410337,0.8323715612398684,0.03673938002296211,0.1584385763490241,0.9090909090909091,1089,871,log_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__dca8dd5f,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=3,4,0.5403574927058428,0.8218099233007494,0.022962112514351322,0.1354764638346728,0.8363636363636363,1089,871,log_2_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__878e909f,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=3,4,0.5426695035759803,0.824259201936835,0.027554535017221583,0.13662456946039037,0.8727272727272727,1089,871,log_inverse_variance,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__1a268f77,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=3,4,0.6017284782860574,0.8561977583673849,0.02870264064293915,0.20091848450057406,0.9454545454545454,1089,871,log_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__2cf786e9,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=3,4,0.5552249339049284,0.8379196200647692,0.03903559127439724,0.18369690011481057,0.9090909090909091,1089,871,log_1_way_only_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s4__fffa7f33,2026-09-21T20:41:49+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=3,4,0.5991373408188416,0.8519238799537796,0.03214695752009185,0.18484500574052812,0.9272727272727272,1089,871,log_2_way_only_class_centred,epsilon=3
BRCA__mahalamia__pgm@epsilon=3__s5__2e668480,2026-09-21T20:42:30+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=3,5,0.5100410095970912,0.8109204647526457,0.013761467889908258,0.10206422018348624,0.8181818181818182,1089,872,aux,epsilon=3
BRCA__mamamia__pgm@epsilon=3__s5__c4197d2d,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=3,5,0.5599395425527417,0.8197329075029272,0.014908256880733946,0.09977064220183486,0.8,1089,872,k4_1w_2w,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__ee599061,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=3,5,0.5599923899716738,0.819751862592268,0.014908256880733946,0.09977064220183486,0.8,1089,872,ratio_shipped,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__5bdf0714,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=3,5,0.5623229611465775,0.8365189978256098,0.0389908256880734,0.13302752293577982,0.8909090909090909,1089,872,ratio_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__f730f8a1,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=3,5,0.5649283388999281,0.8468054353510268,0.03211009174311927,0.19724770642201836,0.9454545454545454,1089,872,log,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__1de0f941,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=3,5,0.5582114319536634,0.8349775953407623,0.033256880733944956,0.1353211009174312,0.8909090909090909,1089,872,log_1_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__dca8dd5f,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=3,5,0.5665296156935695,0.8464499382877811,0.040137614678899085,0.2098623853211009,0.9090909090909091,1089,872,log_2_way_only,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__878e909f,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=3,5,0.5667304358855114,0.8475936572599514,0.04357798165137615,0.2029816513761468,0.9090909090909091,1089,872,log_inverse_variance,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__1a268f77,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=3,5,0.6119572570075678,0.8646141382269174,0.07339449541284404,0.2006880733944954,0.9818181818181818,1089,872,log_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__2cf786e9,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=3,5,0.5736111698304656,0.840684886642699,0.03784403669724771,0.1559633027522936,0.8909090909090909,1089,872,log_1_way_only_class_centred,epsilon=3
BRCA__mamamia_arm__pgm@epsilon=3__s5__fffa7f33,2026-09-21T20:42:31+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=3,5,0.6102661396017419,0.860292587417998,0.06077981651376147,0.1731651376146789,0.9636363636363636,1089,872,log_2_way_only_class_centred,epsilon=3
BRCA__mahalamia__pgm@epsilon=30__s1__2e668480,2026-09-21T20:45:34+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=30,1,0.5230358440682965,0.812742371183796,0.004592422502870264,0.1182548794489093,0.8545454545454545,1089,871,aux,epsilon=30
BRCA__mamamia__pgm@epsilon=30__s1__c4197d2d,2026-09-21T20:45:34+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=30,1,0.6280453765049137,0.8612705426534868,0.03214695752009185,0.1894374282433984,0.9454545454545454,1089,871,k4_1w_2w,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__d2da72bf,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=30,1,0.6280927753610213,0.8612993757923275,0.03214695752009185,0.1894374282433984,0.9454545454545454,1089,871,ratio_shipped,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__2318b97a,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=30,1,0.6515552091342862,0.8761768633623325,0.06314580941446613,0.2525832376578645,0.9636363636363636,1089,871,ratio_1_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__9d4dd6ea,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=30,1,0.6432498762363201,0.8785129771779188,0.030998851894374284,0.3076923076923077,0.9454545454545454,1089,871,log,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__32ef0119,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=30,1,0.6517237384004465,0.8764700452687287,0.06544202066590127,0.2537313432835821,0.9636363636363636,1089,871,log_1_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__042f682f,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=30,1,0.6024131284298339,0.8564081514855807,0.024110218140068886,0.19862227324913892,0.9454545454545454,1089,871,log_2_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__2a3c7694,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=30,1,0.6184181421755022,0.8652477317675844,0.027554535017221583,0.22847301951779564,0.9454545454545454,1089,871,log_inverse_variance,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__6002aa04,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=30,1,0.7015452027091079,0.8911774396889584,0.04707233065442021,0.3283582089552239,0.9272727272727272,1089,871,log_class_centred,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__df195518,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=30,1,0.7077597193987718,0.8973397377276344,0.06199770378874857,0.25143513203214696,0.9636363636363636,1089,871,log_1_way_only_class_centred,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s1__6db15e89,2026-09-21T20:45:35+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=30,1,0.6491589336310684,0.8691641551479675,0.040183696900114814,0.23536165327210104,0.9090909090909091,1089,871,log_2_way_only_class_centred,epsilon=30
BRCA__mahalamia__pgm@epsilon=30__s2__2e668480,2026-09-21T20:46:21+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=30,2,0.5123026364297075,0.8076652644759655,0.018369690011481057,0.09988518943742825,0.8545454545454545,1089,871,aux,epsilon=30
BRCA__mamamia__pgm@epsilon=30__s2__c4197d2d,2026-09-21T20:46:21+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=30,2,0.6113504460759014,0.8377607755730531,0.010332950631458095,0.13203214695752008,0.8181818181818182,1089,871,k4_1w_2w,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__d2da72bf,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,ratio (shipped),pgm@epsilon=30,2,0.6113767787737389,0.8377674942404549,0.010332950631458095,0.13203214695752008,0.8181818181818182,1089,871,ratio_shipped,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__2318b97a,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"ratio, 1-way only",pgm@epsilon=30,2,0.6559685692918611,0.8778061548930697,0.0642939150401837,0.2296211251435132,0.9636363636363636,1089,871,ratio_1_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__9d4dd6ea,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,log,pgm@epsilon=30,2,0.6192555219667365,0.8633609319599864,0.030998851894374284,0.22732491389207807,0.9454545454545454,1089,871,log,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__32ef0119,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only",pgm@epsilon=30,2,0.6570640095219036,0.8783072552549833,0.0642939150401837,0.23880597014925373,0.9636363636363636,1089,871,log_1_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__042f682f,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only",pgm@epsilon=30,2,0.5837169129651671,0.8455687155265302,0.027554535017221583,0.15614236509758897,0.8909090909090909,1089,871,log_2_way_only,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__2a3c7694,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, inverse-variance",pgm@epsilon=30,2,0.597330917747185,0.8522358749591845,0.02870264064293915,0.16762342135476463,0.8909090909090909,1089,871,log_inverse_variance,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__6002aa04,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, class-centred",pgm@epsilon=30,2,0.6690559201171278,0.8662144515841632,0.018369690011481057,0.2227324913892078,0.8,1089,871,log_class_centred,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__df195518,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 1-way only, class-centred",pgm@epsilon=30,2,0.7119887506714838,0.9001749162890951,0.03559127439724455,0.3168771526980482,0.9454545454545454,1089,871,log_1_way_only_class_centred,epsilon=30
BRCA__mamamia_arm__pgm@epsilon=30__s2__6db15e89,2026-09-21T20:46:22+00:00,BRCA,pgm_eps_sweep,mamamia_arm,"log, 2-way only, class-centred",pgm@epsilon=30,2,0.6250118497140269,0.8500839556201593,0.01722158438576349,0.1791044776119403,0.7818181818181819,1089,871,log_2_way_only_class_centred,epsilon=30
BRCA__mahalamia__pgm@epsilon=30__s4__2e668480,2026-09-21T20:50:08+00:00,BRCA,pgm_eps_sweep,mahalamia,mahalamia,pgm@epsilon=30,4,0.5117865155520913,0.8057510109685432,0.010332950631458095,0.11366245694603903,0.8545454545454545,1089,871,aux,epsilon=30
BRCA__mamamia__pgm@epsilon=30__s4__c4197d2d,2026-09-21T20:50:08+00:00,BRCA,pgm_eps_sweep,mamamia,mamamia,pgm@epsilon=30,4,0.6463308018833145,0.859625593090908,0.018369690011481057,0.15269804822043628,0.8545454545454545,1089,871,k4_1w_2w,epsilon=30
