dataset,target,binning,n_bins,epsilon,split,fingerprint,attack_edges,white_box,edge_mae,edge_max,cell_agreement,auc_ratio_shipped,auc_ratio_1_way_only,auc_log,auc_log_1_way_only,auc_log_2_way_only,auc_log_inverse_variance,auc_log_class_centred,auc_log_1_way_only_class_centred,auc_log_2_way_only_class_centred
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,1,66be01e965e0e9bb,aux,False,3.985312233299549,14.467254049912121,0.27992980558513186,0.4776856718524526,0.4935853548067707,0.48607000284393137,0.49519164937486176,0.4826362190459137,0.48579614278642075,0.4835104646141206,0.4869811141891109,0.4796869568881071
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,1,66be01e965e0e9bb,uniform,False,0.4536468984321745,4.125,0.8977880684517606,0.4780490630826109,0.49409620914481933,0.4918789959868969,0.49519691591442927,0.4971350024752736,0.49813564499310087,0.4960816945617712,0.4931956308787748,0.502470007057163
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,1,66be01e965e0e9bb,generator,True,0.0,0.0,1.0,0.5141669914366066,0.5154730932493496,0.5291134307292051,0.5516963523946955,0.5263168982188563,0.5265749586576645,0.5762910921749755,0.5578950694656569,0.5721147262979387
BRCA,"pgm@binning=dp_uniform,epsilon=3",dp_uniform,4,3.0,5,9dfce0e237de64e1,aux,False,3.9905121506736356,14.54731717896846,0.2797091570097705,0.5058185008244198,0.5041538071280599,0.5059189109203907,0.5058237855663129,0.5061514395636917,0.5056176806324779,0.509570667568596,0.5101572739187418,0.5082917600304401
BRCA,"pgm@binning=dp_uniform,epsilon=3",dp_uniform,4,3.0,5,9dfce0e237de64e1,uniform,False,0.4324301295160191,4.5,0.9049567998257346,0.5291559210248171,0.5281676742907876,0.5093328541834017,0.5174502177313659,0.5077421468735467,0.5102048365957806,0.5250866697670485,0.5236175115207373,0.5198706295184543
BRCA,"pgm@binning=dp_uniform,epsilon=3",dp_uniform,4,3.0,5,9dfce0e237de64e1,generator,True,0.0,0.0,1.0,0.5203938189658817,0.519247029975056,0.5265188348201073,0.5309474485266139,0.5251078087346215,0.5264448484336025,0.553328330444341,0.5351541030736059,0.5495127467974464
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,2,755deb6ea296caa7,aux,False,3.9996876298665605,14.54731717896846,0.2774097171754729,0.49721926710835374,0.4888612688147126,0.5007109828416141,0.4906571588072341,0.49838317235277385,0.4998209376547046,0.485696078534638,0.4834999315349856,0.4896196505124343
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,2,755deb6ea296caa7,uniform,False,0.4372869802317655,4.125,0.9029916191098567,0.499773538798597,0.489061397318278,0.49591843183517836,0.4944596003749776,0.49838317235277396,0.4965451500437123,0.48978817977859473,0.4963186888423093,0.49490725623821613
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,2,755deb6ea296caa7,generator,True,0.0,0.0,1.0,0.5032389218340197,0.5232201729531594,0.5186277504502892,0.5318520313043111,0.5169793235656579,0.5193176671336331,0.5371975689653355,0.5309303868799966,0.5355122763037319
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,2,6746a529185c5bf6,aux,False,3.965153112378779,14.54731717896846,0.27888289851480036,0.49677687778468277,0.4891614615700608,0.5020328842730596,0.4909994838791224,0.49992626844605476,0.5013903664458231,0.48677571914597795,0.4839212547003865,0.49016210408788796
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,2,6746a529185c5bf6,uniform,False,0.5147409679618269,5.875,0.8882438439047474,0.4990046240217403,0.4880186224839107,0.4929007046629941,0.4953391124827521,0.4970507378421934,0.49442800113757257,0.48969864860594703,0.49767218951115977,0.49251098073499827
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,2,6746a529185c5bf6,generator,True,0.0,0.0,1.0,0.5125659634080831,0.5323260198653873,0.5273860057510612,0.5360599964187531,0.5217824076512286,0.5254847849671894,0.5423324450436595,0.5377031567638167,0.5370027070013377
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,3,284387ccf17b69ef,aux,False,3.991915841000636,14.92231717896846,0.27920213475149336,0.5125659634080831,0.5027544001938087,0.5068781006751704,0.505772127365993,0.5096167012502765,0.5073046903801388,0.5142881218466595,0.5097167655020591,0.5173269151771137
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,3,284387ccf17b69ef,uniform,False,0.4346455351056578,4.125,0.905473211385091,0.5023488766471103,0.4863596625201445,0.5072941573010038,0.509632500868979,0.5092322438618482,0.5045713563446002,0.5281601870674855,0.5137930671273134,0.5341587756348813
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,3,284387ccf17b69ef,generator,True,0.0,0.0,1.0,0.5214242829606379,0.503818241186446,0.5159734145082632,0.5235466984063452,0.5182380265222932,0.5167686619829575,0.5566732322859942,0.5218719388238764,0.5540768282792109
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,4,66c031f973d61ed1,aux,False,3.9407273908294123,14.54731717896846,0.2821118791559394,0.5031125248843995,0.5032599879922899,0.5006477843668039,0.5007636482372892,0.5007425820790192,0.49966294146767926,0.5074047546319216,0.5067622368046851,0.5076417489124595
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,4,66c031f973d61ed1,uniform,False,0.49429107021131563,5.5,0.8914793970566419,0.4963081557631743,0.49853063546066423,0.5103750829479982,0.5030177271721842,0.5063725128766892,0.5076417489124596,0.5086529245094219,0.502006551575222,0.5077576127829448
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,4,66c031f973d61ed1,generator,True,0.0,0.0,1.0,0.5300772074700597,0.5455292345611392,0.5329422049947862,0.554387554113694,0.5243840781975795,0.528844837211262,0.5698922466004487,0.5536713047325125,0.5648205689969348
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,4,f43128abc2758f8d,aux,False,3.965718813322486,14.54731717896846,0.28045372858535156,0.5031809898987771,0.5033073868483975,0.5013745668271206,0.5006319847481014,0.5020012850356544,0.5008215801725319,0.5059827889486934,0.5064462444306345,0.5059353900925857
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,4,f43128abc2758f8d,uniform,False,0.44350715746421265,4.25,0.9017832160609629,0.5025332055319732,0.5044712920928175,0.5135350066885052,0.505845858919938,0.5081526032505082,0.5112493285162052,0.5141511918179041,0.504692486754653,0.5136403374798555
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,4,f43128abc2758f8d,generator,True,0.0,0.0,1.0,0.5282707843984031,0.538045481835705,0.5284814459811036,0.5436964787916452,0.5220088688526316,0.5251477264348687,0.5621820326736114,0.5433804864175944,0.5624611592706895
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,5,d890275bab06ce53,aux,False,3.978847899033863,14.54731717896846,0.279076318117032,0.5053481587959244,0.5045713017376231,0.5068490254935949,0.5056652433095168,0.5104532194647613,0.5082124889020421,0.5144009216589862,0.5100145858876253,0.5161713101932102
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,5,d890275bab06ce53,uniform,False,0.4538173142467621,4.875,0.9011841786521095,0.5249122732845728,0.5284371961273412,0.5136610577939373,0.5171542721853465,0.5095706675685959,0.5114203272312181,0.527253413943263,0.5231101762989895,0.5218471229865134
BRCA,pgm@binning=dp_uniform,dp_uniform,4,10.0,5,d890275bab06ce53,generator,True,0.0,0.0,1.0,0.5301653067264195,0.5245687650615143,0.5361899124846742,0.542753561916036,0.5322474950323427,0.5342609816936541,0.5659113008920644,0.5457711495370565,0.5637921193928889
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,5,f9bcfbeb258516c5,aux,False,3.9602741692830095,14.54731717896846,0.2780932582940391,0.5053692977634973,0.5043704815456813,0.5061778632731577,0.5058449245338859,0.5077421468735467,0.5063733987232064,0.5112723544582082,0.5103422398850039,0.5119646556462183
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,5,f9bcfbeb258516c5,uniform,False,0.5023858214042263,4.875,0.8906531385616717,0.526561112755253,0.5260643470172917,0.5217467128905424,0.5149346805902,0.5131061598951507,0.5165888048027734,0.5258159641483109,0.5219739567919502,0.5208218830592314
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,5,f9bcfbeb258516c5,generator,True,0.0,0.0,1.0,0.5359679533251596,0.5376802096985583,0.5411152919291422,0.5557857354246818,0.532923941994673,0.5366602545131696,0.5799634295860989,0.5556536168773517,0.5739388238278442
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,3,8ac1de25ada1dcdf,aux,False,3.959863103529733,14.92231717896846,0.2805232094133377,0.5118602471060365,0.5021856139205173,0.5062092501500963,0.5053139384236194,0.5085686598763416,0.5067675033442527,0.5153624959184319,0.509353374271901,0.5198074553134118
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,3,8ac1de25ada1dcdf,uniform,False,0.4910531697341513,5.5,0.8918718698417527,0.5047451521503281,0.48851894374282434,0.5113651923866904,0.5103066179336206,0.5076996808477022,0.5047978175460033,0.5259219077512929,0.5152676982062167,0.5337111197716429
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,3,8ac1de25ada1dcdf,generator,True,0.0,0.0,1.0,0.5217350087951211,0.5050716776035138,0.521239954075775,0.5282707843984032,0.5223459273849524,0.5215401468311232,0.560170214558822,0.5280864555135403,0.5571630204657727
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,1,8cd8b43db463037d,aux,False,3.9603729871579416,14.467254049912121,0.2803964538487684,0.4769852220899735,0.4939540125764964,0.48670198759203276,0.49514425051875416,0.48565921275766544,0.48782376051991283,0.48221489588051275,0.4869705811099759,0.47787000073731556
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,1,8cd8b43db463037d,uniform,False,0.5149965916837083,5.0,0.8856730532692607,0.47877057900336,0.4920211925552197,0.48941425546930134,0.49467552849724555,0.49816724423050585,0.49714553555440866,0.4939540125764965,0.49443853421670747,0.49851483584196166
BRCA,"pgm@binning=dp_uniform,epsilon=30",dp_uniform,4,30.0,1,8cd8b43db463037d,generator,True,0.0,0.0,1.0,0.5198232549321143,0.5259903727656706,0.5287079071825066,0.5551248696531458,0.5241102181400689,0.5260272385426432,0.5734682269667891,0.5600912164653093,0.5697763827299634
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,1,47c2b9f5f2fc0f9b,aux,False,3.897773370087202,14.467254049912121,0.27919274545041417,0.48040847280885624,0.49522851515183436,0.48695478149127336,0.4953812447992922,0.4862753978870644,0.48739717081494427,0.4832102718587725,0.48788695899472284,0.47937096451405636
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,1,47c2b9f5f2fc0f9b,uniform,False,0.6497955010224948,6.125,0.861489969409657,0.4869969138078134,0.4902990341166433,0.4881608190522335,0.4945596646267604,0.4955813733028577,0.4943542695836274,0.49413834146135943,0.4958078345042605,0.49736146367667655
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,1,47c2b9f5f2fc0f9b,generator,True,0.0,0.0,1.0,0.5069307660708455,0.525932440830428,0.5240522862048262,0.550558779848113,0.5201023815291924,0.521487481435448,0.5595856286668281,0.5518543485817209,0.5574210809045809
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,3,e7be00b85f79a958,aux,False,3.893419549782447,14.92231717896846,0.2813335060964732,0.5151781670335689,0.5058300593012356,0.5094587050632512,0.5062408493875015,0.510290818314918,0.5098905613077871,0.5185592854359115,0.5113862585449604,0.5239627550321786
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,3,e7be00b85f79a958,uniform,False,0.6405930470347648,5.5,0.858628110440715,0.5142617891488218,0.49954707759719397,0.5242208154709866,0.5123869010627877,0.5176639737094345,0.5225355228093829,0.5290976311105025,0.5191702040257429,0.5331002011818115
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,3,e7be00b85f79a958,generator,True,0.0,0.0,1.0,0.5302773359736253,0.521950936917389,0.5238679573199634,0.538045481835705,0.5246263390176851,0.5231780406366193,0.5717302689095103,0.5365655842172342,0.5698817135213137
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,2,cbfd08a56ce6ced3,aux,False,3.89775856852302,15.04731717896846,0.2799823856711754,0.4954339101949673,0.4885505429802294,0.5005898524315613,0.4907572230590168,0.4978933841729953,0.49971034032378686,0.4840318520313043,0.4829364118012619,0.4861068686209039
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,2,cbfd08a56ce6ced3,uniform,False,0.6379516019086571,5.875,0.8650137741046832,0.4934958236341229,0.4866019233402501,0.48517469111745437,0.48675991952727543,0.4888823349729827,0.4837737915924962,0.47449941541410806,0.48145124764322356,0.47648490083106
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,2,cbfd08a56ce6ced3,generator,True,0.0,0.0,1.0,0.5022382793161925,0.5080946713152656,0.521908804600849,0.5269120171899851,0.5169845901052255,0.5177851041194872,0.5288606368299644,0.527043680679173,0.5315255058511255
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,4,bbfa6ac6438488eb,aux,False,3.8568545928164877,14.54731717896846,0.28176071929557706,0.5040921012439566,0.5057036623516152,0.5009479771221521,0.5021434816039773,0.5025648047693783,0.5010111755969623,0.5068201687399277,0.5084422629267213,0.5054456019128071
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,4,bbfa6ac6438488eb,uniform,False,0.646813224267212,5.5,0.8652682241639297,0.49642928617322696,0.5027438671146737,0.5098536955308145,0.5073836884736516,0.5073626223153814,0.5100380244156775,0.512513298012408,0.5085581267972066,0.5086687241281244
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,4,bbfa6ac6438488eb,generator,True,0.0,0.0,1.0,0.5323207533258197,0.5493053434310453,0.5437175449499152,0.553276314264949,0.5327262768725181,0.5377610886990594,0.5774971297359357,0.5528444580204132,0.5684492147589504
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,197b50db14a499c3,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.504713540186616,0.5017952841195921,0.5034394568011847,0.5016809475890704,0.5032365261753762,0.5033314723001368,0.5058060892560436,0.5040830176820441,0.5069357475502897
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,197b50db14a499c3,uniform,False,0.0,0.0,1.0,0.506198243496692,0.509978703985397,0.49601995205889327,0.5101341615488253,0.4953904325063437,0.4956909837956385,0.4951945225446899,0.5144508670520231,0.49336413510432375
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,197b50db14a499c3,generator,True,0.0,0.0,1.0,0.506198243496692,0.509978703985397,0.49601995205889327,0.5101341615488253,0.4953904325063437,0.4956909837956385,0.4951945225446899,0.5144508670520231,0.49336413510432375
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,5,8663149c35f9449c,aux,False,3.903793548554893,14.54731717896846,0.27801251030475793,0.5082706210628672,0.5055278400202935,0.5074144928761679,0.507028706717964,0.5097609182767514,0.5079535365492749,0.5124138587071407,0.5115630152623346,0.5124667061260728
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,5,8663149c35f9449c,uniform,False,0.6218473074301295,5.125,0.8673564047239452,0.5263602925633112,0.5239715892275821,0.516525387900055,0.5101414196930621,0.5087303936075762,0.5111243816851985,0.5203832494820952,0.5179416987274342,0.5160761848391325
BRCA,"pgm@binning=dp_uniform,epsilon=100",dp_uniform,4,100.0,5,8663149c35f9449c,generator,True,0.0,0.0,1.0,0.5241301314843783,0.5167684860271424,0.5291981989599628,0.5284160571597682,0.5238500401640384,0.5254248932482137,0.5639718006172578,0.5250602460575826,0.559997674713567
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,1,a56b80a847dfca6e,aux,False,3.779676678235544,14.092254049912121,0.2793636307300557,0.48005561465783286,0.4955761067632901,0.48707591190132615,0.4961448930365814,0.4870074468869484,0.4882134844479086,0.4843425778657875,0.48874540494422736,0.4804506051253963
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,1,a56b80a847dfca6e,uniform,False,0.8660531697341514,6.375,0.8268932117231057,0.4889350003686578,0.4987307639642296,0.49133654241144314,0.5019117538630068,0.49648721810846963,0.49596583069128597,0.5006214516689664,0.5038235077260135,0.4996155426115716
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,1,a56b80a847dfca6e,generator,True,0.0,0.0,1.0,0.4974509948493243,0.508963650343905,0.5182169603640232,0.5356808055698923,0.5159944806665333,0.5168423935369026,0.5429380970939235,0.5352173500879512,0.5441388681153161
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,2a0f2f780a8a1984,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.4920078096530789,0.49733816533329767,0.49811679041980234,0.49704095721740993,0.5002497350535074,0.4991324465008676,0.49382749893854244,0.49435204284611034,0.49483011664332016
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,2a0f2f780a8a1984,uniform,False,0.0,0.0,1.0,0.5139935209299371,0.5088336670934785,0.5031970767291729,0.5090476301915303,0.5023763276577393,0.5027798486879715,0.5075926811247773,0.5111488146778685,0.504697492954262
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,2a0f2f780a8a1984,generator,True,0.0,0.0,1.0,0.5139935209299371,0.5088336670934785,0.5031970767291729,0.5090476301915303,0.5023763276577393,0.5027798486879715,0.5075926811247773,0.5111488146778685,0.504697492954262
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,3,de1d62fa59a4c42a,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.5083957113771534,0.5050592243169061,0.5075666043722021,0.5056449482978232,0.5052718501455952,0.5067873106510161,0.5052969239461481,0.5054079173032626,0.5061353918366391
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,3,de1d62fa59a4c42a,uniform,False,0.0,0.0,1.0,0.49947679336179485,0.5016749298769377,0.5051976316959584,0.5034521608601316,0.5052280545739627,0.5052487822490864,0.5142639836585683,0.5053380449790551,0.5141854190835025
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,3,de1d62fa59a4c42a,generator,True,0.0,0.0,1.0,0.49947679336179485,0.5016749298769377,0.5051976316959584,0.5034521608601316,0.5052280545739627,0.5052487822490864,0.5142639836585683,0.5053380449790551,0.5141854190835025
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,4,584cfa15dff6eea2,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.4962266310108895,0.4971283982739605,0.4965555502018353,0.49643843757026757,0.49643007238229847,0.49601348602143636,0.49757877999421796,0.49695641000931545,0.4990473723940767
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,4,584cfa15dff6eea2,uniform,False,0.0,0.0,1.0,0.49547342948615,0.4965819841958176,0.5087024723480347,0.4968938384033064,0.5092602630818155,0.5090772327690511,0.5127073897401304,0.49181650391356957,0.5127217778634373
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,4,584cfa15dff6eea2,generator,True,0.0,0.0,1.0,0.49547342948615,0.4965819841958176,0.5087024723480347,0.4968938384033064,0.5092602630818155,0.5090772327690511,0.5127073897401304,0.49181650391356957,0.5127217778634373
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,5,dec48ad2923e601b,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.5019336968509418,0.498601675179082,0.500465104451083,0.49938666441810414,0.5029629495786622,0.5015729899457133,0.5041755672266658,0.49982098497746086,0.5050562542160547
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,5,dec48ad2923e601b,uniform,False,0.0,0.0,1.0,0.5014836497382031,0.4942240050110822,0.4935032604156629,0.4910827096249184,0.4937488623344362,0.49366855652993263,0.48613520285246214,0.48827736018759443,0.4880257353334832
COMBINED,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,5,dec48ad2923e601b,generator,True,0.0,0.0,1.0,0.5014836497382031,0.4942240050110822,0.4935032604156629,0.4910827096249184,0.4937488623344362,0.49366855652993263,0.48613520285246214,0.48827736018759443,0.4880257353334832
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,3,be060a2ae11a4481,aux,False,3.7493742104387744,13.42231717896846,0.2854619817810002,0.51900694129915,0.5090479149769852,0.5094481719841161,0.5078260777973225,0.5109754684586945,0.5100222247969749,0.5186382835294241,0.512966220415214,0.5216349445433384
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,3,be060a2ae11a4481,uniform,False,0.8635821404226313,6.75,0.8125961229697983,0.5208870959247517,0.5043448951431972,0.529287226534933,0.5204078408241081,0.5250687283413561,0.5297928143334141,0.5353542801167065,0.5295979523694161,0.5404575569576254
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,3,be060a2ae11a4481,generator,True,0.0,0.0,1.0,0.52237226008279,0.5199601849608697,0.5287658391177492,0.5334530593328348,0.5256849134707549,0.5273386068949535,0.5711667491757866,0.5305511960311358,0.5747690622399646
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,2,20c66678d1a8a015,aux,False,3.773398459716958,14.79731717896846,0.2825813442098997,0.4969717397486808,0.4894037223901663,0.5003001927553482,0.49132074279274063,0.4981040457556957,0.4996366087698417,0.48322080493790753,0.4837527254342262,0.4845321732902179
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,2,20c66678d1a8a015,uniform,False,0.858640081799591,5.875,0.825636923238708,0.5003001927553482,0.4897407809224871,0.49144187320279337,0.4870443126639211,0.4884136129514741,0.4871549099948388,0.47690095745689337,0.4817356407798692,0.478307123521419
BRCA,"pgm@binning=dp_uniform,epsilon=300",dp_uniform,4,300.0,2,20c66678d1a8a015,generator,True,0.0,0.0,1.0,0.5144092522567123,0.5072151592074912,0.5242734808666618,0.5346643634333624,0.5141564583574717,0.516947724328253,0.5365181853611265,0.53466962997293,0.5249949967874108
COMBINED,pgm@binning=uniform,uniform,4,10.0,1,b39ba955c8a7321a,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.5059635527235162,0.5020654125308825,0.5038439807834393,0.5017050184376014,0.5057111431312831,0.5049612693360792,0.5053196575253162,0.5036901948067144,0.5067064058545653
COMBINED,pgm@binning=uniform,uniform,4,10.0,1,b39ba955c8a7321a,uniform,False,0.0,0.0,1.0,0.5077778929315284,0.5090737069441055,0.5066265040101365,0.5156664449028306,0.5059989903616311,0.5062223143452228,0.5123891320118883,0.5156814891831625,0.512031078139992
COMBINED,pgm@binning=uniform,uniform,4,10.0,1,b39ba955c8a7321a,generator,True,0.0,0.0,1.0,0.5077778929315284,0.5090737069441055,0.5066265040101365,0.5156664449028306,0.5059989903616311,0.5062223143452228,0.5123891320118883,0.5156814891831625,0.512031078139992
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,d94888852ec9c983,aux,False,4.1524471750307095,14.42231717896846,0.2812518191770841,0.49216865566310997,0.4925741792098084,0.48392125470038655,0.49607642802220375,0.48670198759203287,0.48490083105994375,0.4923582510875404,0.48686525031862565,0.49441220151887
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,d94888852ec9c983,uniform,False,0.0,0.0,1.0,0.4898408451742698,0.4834156669019053,0.5102065536818378,0.5054192692149696,0.510928069602587,0.5105594118328611,0.5240206869674212,0.5077207470059724,0.5242629477875267
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,1,d94888852ec9c983,generator,True,0.0,0.0,1.0,0.4898408451742698,0.4834156669019053,0.5102065536818378,0.5054192692149696,0.510928069602587,0.5105594118328611,0.5240206869674212,0.5077207470059724,0.5242629477875267
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,669d6a14e1ef2bd1,aux,False,4.1524471750307095,14.42231717896846,0.2812518191770841,0.5002317277409705,0.4938381487060112,0.4901094386922129,0.49334309398666515,0.49486512392167603,0.49219498836094755,0.4904464972245337,0.4867546529877079,0.49189479560559934
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,669d6a14e1ef2bd1,uniform,False,0.0,0.0,1.0,0.5093217750344958,0.5039183054382288,0.508984716502175,0.5009690432804221,0.507120361495276,0.5078260777973225,0.5389618597204521,0.4986149000937444,0.5403048273101676
BRCA,"pgm@binning=uniform,epsilon=0.3",uniform,4,0.3,2,669d6a14e1ef2bd1,generator,True,0.0,0.0,1.0,0.5093217750344958,0.5039183054382288,0.508984716502175,0.5009690432804221,0.507120361495276,0.5078260777973225,0.5389618597204521,0.4986149000937444,0.5403048273101676
COMBINED,pgm@binning=uniform,uniform,4,10.0,2,2a78616dda39fab5,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.4926921572495043,0.4979596612696704,0.49441890631425156,0.49732546127435084,0.4946850229174537,0.49436106941430946,0.4931254325230595,0.49437477642527844,0.49233410337760813
COMBINED,pgm@binning=uniform,uniform,4,10.0,2,2a78616dda39fab5,uniform,False,0.0,0.0,1.0,0.5163865644547116,0.53047536582675,0.5116148530508129,0.5367916233447113,0.509154946057897,0.5100221652396888,0.5258306950123195,0.539244843990813,0.5215123179224184
COMBINED,pgm@binning=uniform,uniform,4,10.0,2,2a78616dda39fab5,generator,True,0.0,0.0,1.0,0.5163865644547116,0.53047536582675,0.5116148530508129,0.5367916233447113,0.509154946057897,0.5100221652396888,0.5258306950123195,0.539244843990813,0.5215123179224184
COMBINED,pgm@binning=uniform,uniform,4,10.0,3,e3d7460f5eb13e8e,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.5070123062213113,0.5051220759769589,0.506057161578914,0.505450709922873,0.5069283925687942,0.5067284707990518,0.5035564678704318,0.505207326898839,0.5045647689700017
COMBINED,pgm@binning=uniform,uniform,4,10.0,3,e3d7460f5eb13e8e,uniform,False,0.0,0.0,1.0,0.5028152863260865,0.5011269837555204,0.5022937512745849,0.5053474058645948,0.5018631505397554,0.5020423446343738,0.5010026177047777,0.507169769688784,0.49910168930552257
COMBINED,pgm@binning=uniform,uniform,4,10.0,3,e3d7460f5eb13e8e,generator,True,0.0,0.0,1.0,0.5028152863260865,0.5011269837555204,0.5022937512745849,0.5053474058645948,0.5018631505397554,0.5020423446343738,0.5010026177047777,0.507169769688784,0.49910168930552257
COMBINED,pgm@binning=uniform,uniform,4,10.0,4,d97aff8433447b70,aux,False,4.091068478069712,14.63469848548829,0.2869258311584917,0.49778857890848344,0.49791472594305786,0.4976898696904479,0.49695841765442805,0.4971903006649321,0.49731945916717524,0.4962540688274281,0.49758547214459325,0.49686539676421143
COMBINED,pgm@binning=uniform,uniform,4,10.0,4,d97aff8433447b70,uniform,False,0.0,0.0,1.0,0.5007210792029382,0.5110674782906641,0.5121566257642436,0.5147926637970726,0.5103229765614126,0.5109195817673701,0.5281990486439027,0.5177288447742336,0.5256794540276037
